119655,Seventh Son (2014),Adventure|Children|Fantasy,Clockstoppers (2002)
119714,Corner Gas: The Movie (2014),Comedy,Death to Smoochy (2002)
119828,A Man Called Blade (1977),Action|Drama|Thriller|Western,Panic Room (2002)
119964,A Merry Friggin' Christmas (2014),Comedy,"Rookie, The (2002)"
120130,Into the Forest of Fireflies' Light (2011),Animation|Drama|Fantasy,No Such Thing (2001)
120138,PK (2014),Comedy|Drama|Fantasy|Mystery|Romance,"Piano Teacher, The (La pianiste) (2001)"
120466,Chappie (2015),Action|Thriller,Time Out (L'emploi du temps) (2001)
120478,The Salt of the Earth (2014),Documentary,Boxcar Bertha (1972)
120625,The Fool (2014),Drama,Fraternity Vacation (1985)
120635,Taken 3 (2015),Action|Crime|Thriller,Impromptu (1991)
120637,Blackhat (2015),Action|Crime|Drama|Mystery|Thriller,High Crimes (2002)
120761,By the Law (1926),Drama,National Lampoon's Van Wilder (2002)
120783,Son of a Gun (2014),Action|Crime|Drama,Crush (2001)
120799,Terminator Genisys (2015),Action|Adventure|Sci-Fi|Thriller,Lucky Break (2001)
120807,John Mulaney: New In Town (2012),Comedy,"Atomic Cafe, The (1982)"
120813,Patton Oswalt: My Weakness Is Strong (2009),Comedy,Rashomon (Rashômon) (1950)
120827,The Hound of the Baskervilles (1988),Crime|Drama|Horror|Mystery,Slap Shot (1977)
120919,Man on High Heels (2014),Action|Comedy,Changing Lanes (2002)
121007,Space Buddies (2009),Adventure|Children|Fantasy|Sci-Fi,Frailty (2001)
121035,Houdini (2014),Drama,"Sweetest Thing, The (2002)"
121097,To Grandmother's House We Go (1992),Adventure|Children|Comedy,"Cat's Meow, The (2002)"
121099,101 Dalmatians II: Patch's London Adventure (2003),Animation|Children,Human Nature (2001)
121129,The Hungover Games (2014),Comedy,My Big Fat Greek Wedding (2002)
121169,The Duke of Burgundy (2014),Drama,3:10 to Yuma (1957)
121171,Red Army (2014),Documentary,Joe Versus the Volcano (1990)
121231,It Follows (2014),Horror,"Rome, Open City (a.k.a. Open City) (Roma, città aperta) (1945)"
121253,The Town that Dreaded Sundown (2014),Horror|Thriller,Taking Care of Business (1990)
121338,Carry on Cabby (1963),Adventure|Comedy|Romance,Three Men and a Baby (1987)
121342,Carry on Cruising (1962),Comedy|Romance,Three Men and a Little Lady (1990)
121372,Bill Burr: Let It Go (2010),Comedy,"Watcher in the Woods, The (1980)"
121374,Bill Burr: Why Do I Do This? (2008),Comedy,Murder by Numbers (2002)
121469,Killer Movie (2008),Comedy|Horror|Mystery|Thriller,The Scorpion King (2002)
121715,Sebastian Maniscalco: What's Wrong with People? (2012),Comedy,Enigma (2001)
121781,Stuart Little 3: Call of the Wild (2005),Animation|Children|Comedy|Fantasy,Nine Queens (Nueve reinas) (2000)
122092,Guy X (2005),Comedy|War,"Triumph of Love, The (2001)"
122246,Tooth Fairy 2 (2012),Children|Comedy,World Traveler (2001)
122260,The Diary of Anne Frank (2009),Drama|War,Jason X (2002)
122433,The Deadly Bees (1967),Horror|Mystery|Thriller,Life or Something Like It (2002)
122490,Wicked Blood (2014),Action|Drama|Thriller,Dogtown and Z-Boyz (2001)
122627,Oblivion 2: Backlash (1996),Sci-Fi,Rain (2001)
122882,Mad Max: Fury Road (2015),Action|Adventure|Sci-Fi|Thriller,"Salton Sea, The (2002)"
122884,Insidious: Chapter 3 (2015),Fantasy|Horror|Thriller,Bob le Flambeur (1955)
122886,Star Wars: Episode VII - The Force Awakens (2015),Action|Adventure|Fantasy|Sci-Fi|IMAX,Cadillac Man (1990)
122888,Ben-hur (2016),(no genres listed),Delirious (1991)
122890,Warcraft (2016),Action|Adventure|Fantasy,Full Moon in Blue Water (1988)
122892,Avengers: Age of Ultron (2015),Action|Adventure|Sci-Fi,Husbands and Wives (1992)
122896,Pirates of the Caribbean: Dead Men Tell No Tales (2017),(no genres listed),Lenny (1974)
122898,Justice League (2017),Action|Adventure|Sci-Fi,Triumph of the Spirit (1989)
122900,Ant-Man (2015),Action|Adventure|Sci-Fi,Wild Orchid (1990)
122902,Fantastic Four (2015),Action|Adventure|Fantasy|Sci-Fi,Deuces Wild (2002)
122904,Deadpool (2016),Action|Adventure|Comedy|Sci-Fi,Hollywood Ending (2002)
122906,Black Panther (2017),Action|Adventure|Sci-Fi,Spider-Man (2002)
122912,Avengers: Infinity War - Part I (2018),Action|Adventure|Sci-Fi,Butterflies Are Free (1972)
122916,Thor: Ragnarok (2017),Action|Adventure|Sci-Fi,"Giant Spider Invasion, The (1975)"
122918,Guardians of the Galaxy 2 (2017),Action|Adventure|Sci-Fi,Iron Will (1994)
122920,Captain America: Civil War (2016),Action|Sci-Fi|Thriller,Mountains of the Moon (1990)
122922,Doctor Strange (2016),Action|Adventure|Sci-Fi,White Fang (1991)
122924,X-Men: Apocalypse (2016),Action|Adventure|Fantasy|Sci-Fi,"New Guy, The (2002)"
122926,Untitled Spider-Man Reboot (2017),Action|Adventure|Fantasy,Unfaithful (2002)
122932,Elsa & Fred (2014),Children|Comedy|Romance,"Lady and the Duke, The (Anglaise et le duc, L') (2001)"
123200,Jim Jefferies: I Swear to God (2009),Comedy,Calamity Jane (1953)
123310,Tornado! (1996),Action,"Cranes Are Flying, The (Letyat zhuravli) (1957)"
123545,The Blue Lagoon (1949),Drama|Romance,"Harvey Girls, The (1946)"
123553,In the Name of the King III (2014),Action|Adventure|Drama|Fantasy,About a Boy (2002)
123947,Cake (2014),Drama,Star Wars: Episode II - Attack of the Clones (2002)
124273,Kevin Smith: Too Fat For 40 (2010),Comedy,"Believer, The (2001)"
124404,"Snowflake, the White Gorilla (2011)",Adventure|Animation|Children|Comedy,"Importance of Being Earnest, The (2002)"
124484,Kenny & Company (1976),Comedy|Drama,Every Which Way But Loose (1978)
124851,Delirium (2014),Adventure|Romance|Sci-Fi,I Want to Live! (1958)
124853,Why Man Creates (1968),Animation|Documentary,"Last Waltz, The (1978)"
124859,The Gambler (2014),Crime|Drama|Thriller,Enough (2002)
125221,The Beast of Hollow Mountain (1956),Horror|Sci-Fi|Western,Insomnia (2002)
125914,Mortdecai (2015),Adventure|Comedy|Mystery|Romance,Spirit: Stallion of the Cimarron (2002)
125916,Fifty Shades of Grey (2015),Drama|Romance,CQ (2001)
125970,Halloweentown (1998),Adventure|Children|Comedy|Fantasy,Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001)
125974,Halloweentown High (2004),Adventure|Children|Comedy|Fantasy,Monkey Business (1952)
126088,A Flintstones Christmas Carol (1994),Animation|Children|Comedy,Requiem for a Heavyweight (1962)
126090,Hedgehog in the Fog (1975),Animation,"Sum of All Fears, The (2002)"
126142,The Cave of the Golden Rose (1991),Adventure|Children|Fantasy,Undercover Brother (2002)
126420,American Heist (2015),Action,84 Charing Cross Road (1987)
126426,Solyaris (1968),Drama|Sci-Fi,Rapid Fire (1992)
126430,The Pacific (2010),Action|Adventure|Drama|War,Silent Running (1972)
126482,Strange Magic (2015),Animation|Children|Fantasy|Musical,Bad Company (2002)
126548,The DUFF (2015),Comedy,Divine Secrets of the Ya-Ya Sisterhood (2002)
126577,"Daddy, I'm A Zombie (2012)",Animation|Comedy|Fantasy,Cherish (2002)
126921,The Fox and the Hound 2 (2006),Adventure|Animation|Children|Comedy,"Fast Runner, The (Atanarjuat) (2001)"
127052,Operation 'Y' & Other Shurik's Adventures (1965),Comedy|Crime|Romance,"Bourne Identity, The (2002)"
127096,Project Almanac (2015),Sci-Fi|Thriller,Scooby-Doo (2002)
127098,Louis C.K.: Live at The Comedy Store (2015),Comedy,Windtalkers (2002)
127108,Brooklyn (2015),Drama|Romance,"Dangerous Lives of Altar Boys, The (2002)"
127114,The End of the Tour (2015),Drama,"Emperor's New Clothes, The (2001)"
127116,Experimenter (2015),Drama,Gangster No. 1 (2000)
127130,Mistress America (2015),Comedy,Harvard Man (2001)
127132,Zipper (2015),Drama|Thriller,Dark Blue World (Tmavomodrý svet) (2001)
127134,A Walk in the Woods (2015),Adventure|Comedy|Drama,Caveman (1981)
127136,True Story (2015),Drama|Mystery|Thriller,Cheech & Chong's The Corsican Brothers (1984)
127146,Kurt Cobain: Montage of Heck (2015),Documentary,Silver Bullet (Stephen King's Silver Bullet) (1985)
127152,Going Clear: Scientology and the Prison of Belief (2015),Documentary,"Sorry, Wrong Number (1948)"
127164,"What Happened, Miss Simone? (2015)",Documentary,Hombre (1967)
127172,A Story of Children and Film (2013),Documentary,"Manhattan Project, The (1986)"
127180,"Story of Film: An Odyssey, The (2011)",Documentary,Men at Work (1990)
127184,Eden (2014),Drama,She Wore a Yellow Ribbon (1949)
127194,The D Train (2015),Comedy,V. I. Warshawski (1991)
127198,Dope (2015),Comedy|Drama,Juwanna Mann (2002)
127202,Me and Earl and the Dying Girl (2015),Drama,Lilo & Stitch (2002)
127204,The Overnight (2015),Comedy,Minority Report (2002)
127212,The Stanford Prison Experiment (2015),Drama|Thriller,Rabbit-Proof Fence (2002)
127298,A Pigeon Sat on a Branch Reflecting on Existence (2014),Comedy|Drama,Sunshine State (2002)
127319,The Loft (2014),Thriller,Hey Arnold! The Movie (2002)
127323,Vice (2015),Action|Adventure|Sci-Fi|Thriller,Mr. Deeds (2002)
127390,Family Guy Presents: Blue Harvest (2007),Animation|Comedy,Lovely & Amazing (2001)
128087,Trinity and Sartana Are Coming (1972),Comedy|Western,Pumpkin (2002)
128089,Kevin Hart: I'm a Grown Little Man (2009),Comedy,Look Who's Talking Now (1993)
128097,Jim Norton: American Degenerate (2013),Comedy,Mo' Money (1992)
128099,Jim Jefferies: BARE (2014),Comedy,"Object of Beauty, The (1991)"
128197,Hard Promises (1991),Comedy|Romance,Wagons East (1994)
128360,The Hateful Eight (2015),Western,Like Mike (2002)
128366,Patton Oswalt: Tragedy Plus Comedy Equals Time (2014),Comedy,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002)
128488,Wild Card (2015),Action|Crime|Drama|Thriller,"Powerpuff Girls, The (2002)"
128512,Paper Towns (2015),Drama|Mystery|Romance,Me Without You (2001)
128520,The Wedding Ringer (2015),Comedy,"Crocodile Hunter: Collision Course, The (2002)"
128542,Wyrmwood (2015),Action|Horror|Sci-Fi,Reign of Fire (2002)
128592,The Boy Next Door (2015),Mystery|Thriller,Road to Perdition (2002)
128594,Boy Meets Girl (2015),Comedy|Drama|Romance,All About Lily Chou-Chou (Riri Shushu no subete) (2001)
128620,Victoria (2015),Crime|Drama|Romance,My Wife is an Actress (Ma Femme est une Actrice) (2001)
128695,The Dark Valley (2014),Western,20 Million Miles to Earth (1957)
128736,I'm Here (2010),Drama,The Importance of Being Earnest (1952)
128832,The Last Five Years (2014),Comedy|Drama|Musical|Romance,Perfect (1985)
128838,Crimson Peak (2015),Horror,1776 (1972)
128842,Dragonheart 3: The Sorcerer's Curse (2015),Action|Adventure|Fantasy,Z (1969)
128852,Chris Rock: Bigger & Blacker (1999),Comedy,Halloween: Resurrection (Halloween 8) (2002)
128900,The Natural Love (1996),Documentary,Sex and Lucia (Lucía y el sexo) (2001)
128902,The Forgotten Space (2010),Documentary,Eight Legged Freaks (2002)
128908,Cloudburst (2011),Adventure|Comedy|Drama,K-19: The Widowmaker (2002)
128914,Tom Segura: Completely Normal (2014),Comedy,Stuart Little 2 (2002)
128944,"Honey, We Shrunk Ourselves (1997)",Action|Adventure|Children|Comedy|Sci-Fi,Austin Powers in Goldmember (2002)
128968,Stitch! The Movie (2003),Animation|Children|Comedy,"Kid Stays in the Picture, The (2002)"
128975,Hot Tub Time Machine 2 (2015),Comedy|Sci-Fi,Tadpole (2002)
128991,Johnny Express (2014),Animation|Comedy|Sci-Fi,Who Is Cletis Tout? (2001)
129011,Eddie Izzard: Glorious (1997),Comedy,Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) (1979)
129229,Northmen - A Viking Saga (2014),Action|Adventure,The Big Bus (1976)
129250,Superfast! (2015),(no genres listed),In Like Flint (1967)
129313,Reality (2014),Comedy,Our Man Flint (1965)
129333,Julia (2014),Horror|Thriller,Red Beard (Akahige) (1965)
129354,Focus (2015),Comedy|Crime|Drama|Romance,Robin and Marian (1976)
129397,Marvel One-Shot: Item 47 (2012),Action|Fantasy|Sci-Fi,Top Secret! (1984)
129428,The Second Best Exotic Marigold Hotel (2015),Comedy|Drama,"Master of Disguise, The (2002)"
129514,George Carlin: It's Bad for Ya! (2008),Comedy,Signs (2002)
129657,Tracers (2015),Action,"Last Kiss, The (Ultimo bacio, L') (2001)"
129659,"McFarland, USA (2015)",Drama,Spy Kids 2: The Island of Lost Dreams (2002)
129737,Unfinished Business (2015),Comedy,"Good Girl, The (2002)"
129779,Ghost in the Shell Arise - Border 1: Ghost Pain (2013),Action|Animation|Sci-Fi,Blood Work (2002)
129937,Run All Night (2015),Action|Crime|Drama|Thriller,xXx (2002)
130050,Digging Up the Marrow (2014),Drama|Fantasy|Horror|Mystery|Thriller,24 Hour Party People (2002)
130052,Clown (2014),Drama|Horror,Secret Ballot (Raye makhfi) (2001)
130073,Cinderella (2015),Children|Drama|Fantasy|Romance,Martin Lawrence Live: Runteldat (2002)
130083,Kidnapping Mr. Heineken (2015),Action|Crime|Drama|Thriller,Songs From the Second Floor (Sånger från andra våningen) (2000)
130087,The Cobbler (2015),Comedy|Drama|Fantasy,"Principal, The (1987)"
130444,Ruby Red (2013),Adventure|Children|Fantasy|Sci-Fi,Rollerball (1975)
130450,Pan (2015),Adventure|Children|Fantasy,"Adventures of Pluto Nash, The (2002)"
130452,While We're Young (2014),Comedy|Drama,Blue Crush (2002)
130482,Too Late for Tears (1949),Crime|Drama|Film-Noir|Mystery|Thriller,Mostly Martha (Bella Martha) (2001)
130490,Insurgent (2015),Action|Sci-Fi|Thriller,Possession (2002)
130498,La vérité si je mens ! (1997),Comedy,One Hour Photo (2002)
130518,The Amazing Screw-On Head (2006),Action|Adventure|Animation|Comedy|Sci-Fi,Serving Sara (2002)
130520,Home (2015),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,Simone (S1m0ne) (2002)
130576,Midnight Special (2015),Drama|Sci-Fi,Undisputed (2002)
130578,"Gunman, The (2015)",Action|Thriller,Amy's O (a.k.a. Amy's Orgasm) (2001)
130634,Furious 7 (2015),Action|Crime|Thriller,Satin Rouge (2002)
130686,The Final Girls (2015),Comedy|Horror,"Care Bears Movie, The (1985)"
130840,Spring (2015),Horror|Romance|Sci-Fi,Care Bears Movie II: A New Generation (1986)
130842,Power/Rangers (2015),Action|Adventure|Sci-Fi,Clash of the Titans (1981)
130970,George Carlin: Life Is Worth Losing (2005),Comedy,Hot Shots! (1991)
130976,Legend No. 17 (2013),Drama,"Swarm, The (1978)"
130978,Love and Pigeons (1985),Comedy|Romance,Time After Time (1979)
131013,Get Hard (2015),Comedy|Crime,Down and Out in Beverly Hills (1986)
131023,That Sugar Film (2014),Documentary,Love Me Tender (1956)
131098,Saving Santa (2013),Animation|Children|Comedy,Stakeout (1987)
131104,The Brain (1969),Comedy|Crime,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002)
131130,Tom and Jerry: A Nutcracker Tale (2007),Animation|Comedy,À nous la liberté (Freedom for Us) (1931)
131237,What Men Talk About (2010),Comedy,Snipes (2001)
131439,Kill Me Three Times (2014),Thriller,City by the Sea (2002)
131480,Poker Night (2014),Action|Crime|Thriller,Swimfan (2002)
131578,Reckless Kelly (1994),Comedy,Johnny Dangerously (1984)
131610,Willy/Milly (1986),Comedy|Fantasy,"Last House on the Left, The (1972)"
131656,Shaun the Sheep Movie (2015),Adventure|Animation|Children|Comedy,Thesis (Tesis) (1996)
131714,Last Knights (2015),Action|Adventure,Barbershop (2002)
131724,The Jinx: The Life and Deaths of Robert Durst (2015),Documentary,Stealing Harvard (2002)
131739,Batman vs. Robin (2015),Action|Adventure|Animation,"Transporter, The (2002)"
131749,Libre et assoupi (2014),Comedy,Alias Betty (Betty Fisher et autres histoires) (2001)
131796,Woman in Gold (2015),Drama,Igby Goes Down (2002)
131826,Iliza Shlesinger: Freezing Hot (2015),Comedy,Aspen Extreme (1993)
131920,The Road Within (2014),Comedy|Drama,Betsy's Wedding (1990)
131934,The Malibu Bikini Shop (1986),Comedy,Captain Ron (1992)
132046,Tomorrowland (2015),Action|Adventure|Children|Mystery|Sci-Fi,Ernest Goes to Jail (1990)
132084,Let It Be Me (1995),(no genres listed),Ernest Scared Stupid (1991)
132153,Buzzard (2015),Comedy|Drama|Horror,"Hills Have Eyes, The (1977)"
132157,Paul Blart: Mall Cop 2 (2015),Action|Comedy|Crime,Indian Summer (1993)
132333,Seve (2014),Documentary|Drama,"Mack, The (1973)"
132335,Breathe (2014),Drama,Monkey Trouble (1994)
132362,Patlabor 2: The Movie (1993),Action|Animation|Sci-Fi,Spaced Invaders (1990)
132422,Da Sweet Blood of Jesus (2014),Comedy|Romance|Thriller,Suburban Commando (1991)
132424,The Longest Ride (2015),Drama|Romance,"Yearling, The (1946)"
132454,Girltrash: All Night Long (2014),Comedy|Crime|Drama,"Ladykillers, The (1955)"
132462,Sword of Vengeance (2014),Action|Adventure|Drama,"Lavender Hill Mob, The (1951)"
132488,Lovesick (2014),Comedy|Romance,"Man in the White Suit, The (1951)"
132496,Danny Collins (2015),Comedy|Drama,"Son of the Bride (Hijo de la novia, El) (2001)"
132584,The Even Stevens Movie (2003),Children|Comedy,"Das Experiment (Experiment, The) (2001)"
132618,Kite (2014),Action|Crime|Drama|Mystery|Thriller,Ballistic: Ecks vs. Sever (2002)
132660,Man Up (2015),Comedy|Romance,"Banger Sisters, The (2002)"
132796,San Andreas (2015),Action|Drama|Thriller,"Four Feathers, The (2002)"
132800,Welcome to Me (2014),Comedy|Drama,Trapped (2002)
132888,Comedy Central Roast of James Franco (2013),Comedy,8 Women (2002)
133115,We Could Be King (2014),Documentary,"His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le) (2001)"
133195,Hitman: Agent 47 (2015),Action|Crime|Thriller,Invincible (2001)
133217,B/W (2015),Comedy|Crime|Sci-Fi,Secretary (2002)
133281,Ricki and the Flash (2015),Comedy|Drama,Spirited Away (Sen to Chihiro no kamikakushi) (2001)
133365,Partisan (2015),Drama|Thriller,"Trials of Henry Kissinger, The (2002)"
133377,Infini (2015),Horror|Sci-Fi|Thriller,Sweet Home Alabama (2002)
133419,Pitch Perfect 2 (2015),Comedy,"Tuxedo, The (2002)"
133545,Just Before I Go (2014),Comedy|Drama,Moonlight Mile (2002)
133645,Carol (2015),Drama|Romance,Wasabi (2001)
133712,Office Romance (1977),Comedy|Romance,Jonah: A VeggieTales Movie (2002)
133716,Bootleggers (1961),Comedy|Crime,Red Dragon (2002)
133771,The Lobster (2015),Comedy|Romance|Sci-Fi,Bloody Sunday (2002)
133780,Güeros (2014),Comedy|Drama,Heaven (2002)
133782,Maggie (2015),Drama|Horror|Thriller,"Man from Elysian Fields, The (2001)"
133798,Hot Pursuit (2015),Action|Comedy,Welcome to Collinwood (2002)
133802,Slow West (2015),Action|Thriller|Western,Flirting (1991)
133832,The Green Inferno (2014),Horror|Thriller,Godzilla vs. Mothra (Mosura tai Gojira) (1964)
133867,Barely Lethal (2015),Action|Adventure|Comedy,"Godzilla, King of the Monsters! (Kaijû-ô Gojira) (1956)"
133879,Carry On Don't Lose Your Head (1966),Comedy,Powaqqatsi (1988)
134004,What Love Is (2007),Comedy|Romance,"Pride of the Yankees, The (1942)"
134019,The Monkey King (1964),Animation,Valmont (1989)
134021,5 to 7 (2014),Comedy|Drama|Romance,Horror of Dracula (Dracula) (1958)
134041,Afonya (1975),Comedy|Drama|Romance,Strange Brew (1983)
134095,My Love (2006),Animation|Drama,"Incredible Mr. Limpet, The (1964)"
134109,Radio Day (2008),Comedy,Flashback (1990)
134130,The Martian (2015),Adventure|Drama|Sci-Fi,Below (2002)
134158,Return to Sender (2015),Thriller,Brown Sugar (2002)
134170,Kung Fury (2015),Action|Comedy|Fantasy|Sci-Fi,Knockaround Guys (2002)
134184,Elections Day (2007),Comedy,"Rules of Attraction, The (2002)"
134214,Youth (2015),Drama,Tuck Everlasting (2002)
134246,Survivor (2015),Action|Thriller,White Oleander (2002)
134248,Hot Girls Wanted (2015),Documentary,Bowling for Columbine (2002)
134252,That Munchhausen (1979),Comedy|Drama|Fantasy,Comedian (2002)
134326,The Taming of the Scoundrel (1980),Comedy,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie) (2002)
134334,Phir Hera Pheri (2006),Comedy,Punch-Drunk Love (2002)
134368,Spy (2015),Action|Comedy|Crime,Swept Away (2002)
134393,Trainwreck (2015),Comedy|Romance,Formula 51 (2001)
134515,BMX Bandits (1983),Adventure|Crime|Drama,"Ring, The (2002)"
134524,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles (2014),Documentary,Auto Focus (2002)
134528,Aloha (2015),Comedy|Drama|Romance,"Grey Zone, The (2001)"
134775,Dragon Blade (2015),Action|Adventure|Drama,Naqoyqatsi (2002)
134783,Entourage (2015),Comedy,Real Women Have Curves (2002)
134796,Bitter Lake (2015),Documentary,Tully (2000)
134808,No Way Jose (2015),Comedy,Billy Bathgate (1991)
134847,Ghost Graduation (2012),Comedy,Grave of the Fireflies (Hotaru no haka) (1988)
134849,Duck Amuck (1953),Animation|Children|Comedy,Saturday Night Fever (1977)
134853,Inside Out (2015),Adventure|Animation|Children|Comedy|Drama|Fantasy,Staying Alive (1983)
134859,The Wolfpack (2015),Documentary,Urban Cowboy (1980)
134861,Trevor Noah: African American (2013),(no genres listed),Tom Horn (1980)
134881,Love & Mercy (2014),Drama,The Pumaman (1980)
135133,The Hunger Games: Mockingjay - Part 2 (2015),Adventure|Sci-Fi,Without Warning (a.k.a. Alien Warning) (a.k.a. It Came Without Warning) (1980)
135137,Pixels (2015),Action|Comedy|Sci-Fi,...All the Marbles (1981)
135143,Fantastic Beasts and Where to Find Them (2016),Fantasy,Absence of Malice (1981)
135198,The Hairdresser (2010),Comedy|Drama,Banana Joe (1981)
135216,The Star Wars Holiday Special (1978),Adventure|Children|Comedy|Sci-Fi,Blow Out (1981)
135288,Mr. Holmes (2015),Drama|Mystery,"Friend Is a Treasure, A (Chi Trova Un Amico, Trova un Tesoro) (Who Finds a Friend Finds a Treasure) (1981)"
135436,The Secret Life of Pets (2016),Animation|Comedy,"Chosen, The (1981)"
135456,Ghost in the Shell: Stand Alone Complex - The Laughing Man (2005),Action|Animation|Crime|Sci-Fi,Continental Divide (1981)
135518,Self/less (2015),Action|Mystery|Sci-Fi|Thriller,"Eyewitness (Janitor, The) (1981)"
135532,The Last Witch Hunter (2015),Action|Adventure|Fantasy,Faces of Death (1978)
135534,Krampus (2015),Comedy|Fantasy|Horror,Faces of Death 3 (1985)
135536,Suicide Squad (2016),Action|Crime|Sci-Fi,"Woman Next Door, The (Femme d'à côté, La) (1981)"
135567,Independence Day: Resurgence (2016),Action|Adventure|Sci-Fi,First Monday in October (1981)
135569,Star Trek Beyond (2016),Action|Adventure|Sci-Fi,"Four Seasons, The (1981)"
135777,Golmaal (2006),Children|Comedy,Galaxy of Terror (Quest) (1981)
135787,Bruce Lee: A Warrior's Journey (2000),Documentary,Gallipoli (1981)
135803,Five Element Ninjas (1982),Action,Ghost Story (1981)
135815,The Magnificent Ruffians (1979),Action|Drama,Gregory's Girl (1981)
135861,Ted 2 (2015),Comedy,Happy Birthday to Me (1981)
135885,Absolutely Anything (2015),Comedy|Sci-Fi,Looker (1981)
135887,Minions (2015),Adventure|Animation|Children|Comedy,Teddy Bear (Mis) (1981)
135937,The Silence of the Hams (1994),Comedy|Thriller,Modern Problems (1981)
136012,Bloodsport III (1996),Action|Thriller,My Bloody Valentine (1981)
136016,The Good Dinosaur (2015),Adventure|Animation|Children|Comedy|Fantasy,My Dinner with André (1981)
136018,Black Mass (2015),Crime|Drama,Neighbors (1981)
136020,Spectre (2015),Action|Adventure|Crime,Piranha II: The Spawning (1981)
136024,The Professional: Golgo 13 (1983),Action|Animation|Crime,Polyester (1981)
136297,Mortal Kombat: The Journey Begins (1995),Action|Animation,"Professional, The (Le professionnel) (1981)"
136305,Sharknado 3: Oh Hell No! (2015),Horror|Sci-Fi,Ghost Ship (2002)
136341,Scooby-Doo! and the Samurai Sword (2009),Animation|Children|Comedy,Jackass: The Movie (2002)
136353,Scooby-Doo! and the Loch Ness Monster (2004),Animation|Children|Comedy,Paid in Full (2002)
136355,Big Top Scooby-Doo! (2012),Animation|Children|Comedy,"Truth About Charlie, The (2002)"
136359,Scooby-Doo Goes Hollywood (1979),Animation|Children|Comedy,All or Nothing (2002)
136443,Gabriel Iglesias: Hot and Fluffy (2007),Comedy,Frida (2002)
136445,George Carlin: Back in Town (1996),Comedy,Roger Dodger (2002)
136447,George Carlin: You Are All Diseased (1999),Comedy,Casino Royale (1967)
136449,Ghost in the Shell 2.0 (2008),Action|Animation|Sci-Fi,"Company of Wolves, The (1984)"
136469,Larry David: Curb Your Enthusiasm (1999),Comedy,Exodus (1960)
136471,Kevin Hart: Laugh at My Pain (2011),Comedy|Documentary,"Russians Are Coming, the Russians Are Coming, The (1966)"
136503,Tom and Jerry: Shiver Me Whiskers (2006),Animation|Children|Comedy,"World of Henry Orient, The (1964)"
136511,Jeff Dunham: All Over the Map (2014),Comedy,I Spy (2002)
136540,The FP (2012),Comedy,"Santa Clause 2, The (2002)"
136556,Kung Fu Panda: Secrets of the Masters (2011),Animation|Children,Femme Fatale (2002)
136562,Steve Jobs (2015),Drama,8 Mile (2002)
136564,Macbeth (2015),Drama,Far from Heaven (2002)
136598,Vacation (2015),Adventure|Comedy,Harry Potter and the Chamber of Secrets (2002)
136602,Creep (2014),Horror|Thriller,Ararat (2002)
136654,The Face of an Angel (2015),Drama,"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)"
136664,Wild Horses (2015),Crime|Drama,Standing in the Shadows of Motown (2002)
136666,Search Party (2014),Comedy,Rio Grande (1950)
136778,The Squeeze (2015),Comedy|Drama,Blackrock (1997)
136786,Careful What You Wish For (2015),Thriller,Men with Brooms (2002)
136800,Robot Overlords (2014),Action|Adventure|Sci-Fi,Dog Soldiers (2002)
136816,Bad Asses on the Bayou (2015),Action|Comedy,Houseboat (1958)
136834,The Eye: Infinity (2005),Horror,Madame Bovary (1991)
136838,Kiss me Kismet (2006),Comedy|Romance,My Father's Glory (La gloire de mon père) (1990)
136840,Da geht noch was! (2013),Comedy|Drama|Romance,"My Mother's Castle (Château de ma mère, Le) (1990)"
136850,Villain (1971),Crime|Drama|Thriller,Return to the Blue Lagoon (1991)
136859,The Lovers (2015),Action|Adventure|Romance|Sci-Fi,Toy Soldiers (1991)
136864,Batman v Superman: Dawn of Justice (2016),Action|Adventure|Fantasy|Sci-Fi,Ragtime (1981)
136912,God Loves Caviar (2012),Adventure,I'm Starting From Three (Ricomincio da Tre) (1981)
136958,Mortuary (1983),Horror,Scanners (1981)
137218,April Morning (1988),Drama,"Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell) (1981)"
137337,Amy (2015),Documentary,Take This Job and Shove It (1981)
137345,That Demon Within (2014),Crime|Thriller,Thief (1981)
137517,Carnival Magic (1981),Drama|Fantasy,Die Another Day (2002)
137595,Magic Mike XXL (2015),Comedy|Drama,The Emperor's Club (2002)
137857,The Jungle Book (2016),Adventure|Drama|Fantasy,Friday After Next (2002)
137859,Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans (1993),Action|Adventure|Animation,Personal Velocity (2002)
137863,Dragon Ball Z: Resurrection of F (2015),Action|Adventure|Animation|Fantasy,"Quiet American, The (2002)"
138036,The Man from U.N.C.L.E. (2015),Action|Adventure|Comedy,Talk to Her (Hable con Ella) (2002)
